id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,lat,lon,tweet_created,tweet_location,user_timezone
8000,positive,1,-118.385912,-118.385912,Delta,-118.385912,_stephanieejayy,-118.385912,0,@JetBlue okay thanks. Hope to be flying with you guys soon!,40.74804263,-118.385912,2/20/2015 13:56,-118.385912,-118.385912
8001,neutral,1,-118.385912,-118.385912,Delta,-118.385912,_stephanieejayy,-118.385912,0,@JetBlue do you have any afternoon flights going from BQN to JFK? I only seem to find early morning flights.,40.74804263,-118.385912,2/20/2015 13:53,-118.385912,-118.385912
8002,neutral,1,-118.385912,-118.385912,Delta,-118.385912,KatieKane84,-118.385912,0,@JetBlue I'm flying your airline just out of #LGA 😷,40.74804263,-118.385912,2/20/2015 13:47,brooklyn ,Quito
8003,positive,0.7153,-118.385912,-118.385912,Delta,-118.385912,GuidanceGirlEm,-118.385912,0,@JetBlue he loved the #natural #beefjerky snacks😉,40.74804263,-118.385912,2/20/2015 13:42,"New York, New York",Central Time (US & Canada)
8004,positive,0.6322,-118.385912,-118.385912,Delta,-118.385912,ErinGambo,-118.385912,0,@JetBlue thanks for your reply. It was flight 1572.,40.74804263,-118.385912,2/20/2015 13:41,"New York, NY",-118.385912
8005,positive,1,-118.385912,-118.385912,Delta,-118.385912,alixpeabody,-118.385912,0,@JetBlue who is he I must send a note!!! Too good for words!,40.74804263,-118.385912,2/20/2015 13:28,"San Francisco, CA",Pacific Time (US & Canada)
8006,neutral,0.6457,-118.385912,-118.385912,Delta,-118.385912,alixpeabody,-118.385912,0,"@jetblue captain ""takes as lot of muscles to frown but JUST A FEW TO SMILE. Y'all ready to go flyin?"" I mean... Now I am!",40.74804263,-118.385912,2/20/2015 13:26,"San Francisco, CA",Pacific Time (US & Canada)
8007,negative,1,Customer Service Issue,0.6745,Delta,-118.385912,Cav3rnicula,-118.385912,0,@JetBlue can't seem to DM you guys.. JDHADP,40.74804263,-118.385912,2/20/2015 13:21,"Bay Area, CA.",-118.385912
8008,positive,1,-118.385912,-118.385912,Delta,-118.385912,AroundTownGabby,-118.385912,0,@JetBlue - loving Capt Joe on our flight from BOS to SFO #633. This should be fun!,40.74804263,-118.385912,2/20/2015 13:19,"Suburb of Boston, MA",-118.385912
8009,negative,1,Late Flight,1,Delta,-118.385912,dwhitchcock,-118.385912,0,@JetBlue Two delays.  A little proactive communication goes a long way. #howhardcanthatreallybe?,40.74804263,-118.385912,2/20/2015 13:16,Tampa FL & Hendersonville NC,Eastern Time (US & Canada)
8010,negative,0.6364,Lost Luggage,0.3535,Delta,-118.385912,mhoffma8,-118.385912,0,@JetBlue - worst view for an athlete; watching your team from the front seat of the chase van #nogearnotraining,40.74804263,-118.385912,2/20/2015 13:08,-118.385912,-118.385912
8011,positive,1,-118.385912,-118.385912,Delta,-118.385912,OneikaTraveller,-118.385912,0,@JetBlue It was fabulous! Very pleased.,40.74804263,-118.385912,2/20/2015 13:00,"Hong Kong, SAR",Hong Kong
8012,neutral,1,-118.385912,-118.385912,Delta,-118.385912,MomEsq10,-118.385912,0,@JetBlue I'll take 3 round trip tickets to the closest warmest place please! #negativedegrees #buffalo #snowwillnevermelt,40.74804263,-118.385912,2/20/2015 12:56,"Buffalo, New York",-118.385912
8013,neutral,0.6332,-118.385912,-118.385912,Delta,-118.385912,heykaradoyle,-118.385912,0,@JetBlue you know it!!,40.74804263,-118.385912,2/20/2015 12:55,New York-Florida,Eastern Time (US & Canada)
8014,neutral,0.6382,-118.385912,-118.385912,Delta,-118.385912,RogerSaintange,-118.385912,0,@JetBlue @hanneslohmann cool,40.74804263,-118.385912,2/20/2015 12:53,-118.385912,Pacific Time (US & Canada)
8015,positive,0.6774,-118.385912,-118.385912,Delta,-118.385912,narryyhemmings,-118.385912,0,@JetBlue u the real MVP http://t.co/jWL26G6lRw,40.74804263,-118.385912,2/20/2015 12:49,Boston,Eastern Time (US & Canada)
8016,positive,1,-118.385912,-118.385912,Delta,-118.385912,mariobonifacio,-118.385912,0,@JetBlue No worries. Time flew in the terminal and now we're taking off. Thanks again!,40.74804263,-118.385912,2/20/2015 12:38,New York,Eastern Time (US & Canada)
8017,positive,0.6526,-118.385912,-118.385912,Delta,-118.385912,yaffasolin,-118.385912,0,"@JetBlue messaged you, thanks",40.74804263,-118.385912,2/20/2015 12:34,New York,Pacific Time (US & Canada)
8018,neutral,0.6196,-118.385912,0,Delta,-118.385912,Cav3rnicula,-118.385912,0,@JetBlue will I be compensated for delays or Cancelled Flightlation?,40.74804263,-118.385912,2/20/2015 12:30,"Bay Area, CA.",-118.385912
8019,positive,1,-118.385912,-118.385912,Delta,-118.385912,KaylaRose__,-118.385912,0,@JetBlue I will. Thank you!,40.74804263,-118.385912,2/20/2015 12:06,-118.385912,Eastern Time (US & Canada)
8020,neutral,0.6411,-118.385912,0,Delta,-118.385912,moneyries,-118.385912,0,@JetBlue dang. Pandora? Does it look like it may get pushed back more or is this likely it?,40.74804263,-118.385912,2/20/2015 12:00,"Brooklyn, NY",Eastern Time (US & Canada)
8021,negative,1,Customer Service Issue,0.686,Delta,-118.385912,JefferyAArnold,-118.385912,0,"@JetBlue poor storm customer service, 1hr takeoff delay waiting for the snack cart, rude steward (no names) and I love you guys. #TrueBlue",40.74804263,-118.385912,2/20/2015 11:58,"Hoboken,NJ",Pacific Time (US & Canada)
8022,neutral,0.6871,-118.385912,-118.385912,Delta,-118.385912,southxnortheast,-118.385912,2,@JetBlue saving my sanity. Leaving it behind for sunshine. #escape #FL #bliss #travel #InDenial #WhatFrozenPipes http://t.co/6TtzEJV3hY,40.74804263,-118.385912,2/20/2015 11:57,key west to bar harbor,-118.385912
8023,negative,1,Late Flight,0.6882,Delta,-118.385912,Cav3rnicula,-118.385912,0,"@JetBlue before departure, while people who are delayed get up to $200 to compensate their time..",40.74804263,-118.385912,2/20/2015 11:56,"Bay Area, CA.",-118.385912
8024,negative,0.6733,Flight Booking Problems,0.3532,Delta,-118.385912,KaylaRose__,-118.385912,0,"@JetBlue No, it is one I'm trying to make, but it is probably too Late Flight. I did not see an email that I could call. Pittsburgh International.",40.74804263,-118.385912,2/20/2015 11:54,-118.385912,Eastern Time (US & Canada)
8025,neutral,0.3494,-118.385912,0,Delta,-118.385912,HowDoesItSound,-118.385912,0,@JetBlue I have more flights that I'd love to redeem for some points but they're a little over a year old. Is there a historical limit?,40.74804263,-118.385912,2/20/2015 11:54,"Brooklyn, NY",Pacific Time (US & Canada)
8026,negative,1,Customer Service Issue,1,Delta,-118.385912,JSHKODNIK,-118.385912,0,@JetBlue has the worst customer service out of any airline company. #dontflythem,40.74804263,-118.385912,2/20/2015 11:53,"Buffalo, New York, Florida",Quito
8027,negative,1,Late Flight,1,Delta,-118.385912,moneyries,-118.385912,0,@JetBlue what's up with the random delay on flight 1729? Any chance of it being a false alarm?,40.74804263,-118.385912,2/20/2015 11:51,"Brooklyn, NY",Eastern Time (US & Canada)
8028,negative,1,Late Flight,0.6667,Delta,-118.385912,Cav3rnicula,-118.385912,0,"@JetBlue I lost a day at the airport and off my trip, I should be compensated for the inconvenience!!!!!",40.74804263,-118.385912,2/20/2015 11:45,"Bay Area, CA.",-118.385912
8029,positive,1,-118.385912,-118.385912,Delta,-118.385912,HowDoesItSound,-118.385912,0,@JetBlue Thanks for the reminder of a few older flights I'd taken and the easy access to add points to my new JB account! Awesome service.,40.74804263,-118.385912,2/20/2015 11:41,"Brooklyn, NY",Pacific Time (US & Canada)
8030,neutral,1,-118.385912,-118.385912,Delta,-118.385912,lexinieds,-118.385912,0,@JetBlue can I switch my seat for my trip on Sunday?,37.40321679,-121.9698843,2/20/2015 11:29,NYC,-118.385912
8031,positive,0.6667,-118.385912,-118.385912,Delta,-118.385912,spark911uk,-118.385912,0,@JetBlue @AmericanAir ah ha! I misread the end date as being 2014 not 2015. Thanks for clarifying :),0,0,2/20/2015 11:28,New York City,Eastern Time (US & Canada)
8032,negative,0.7018,Late Flight,0.7018,Delta,-118.385912,islandershf,-118.385912,0,@JetBlue what is the reason for the delay,40.74804263,-118.385912,2/20/2015 11:23,-118.385912,Eastern Time (US & Canada)
8033,neutral,0.6705,-118.385912,0,Delta,-118.385912,spark911uk,-118.385912,0,@JetBlue where do I add my AA loyalty number to my Jetblue reservation?,0,0,2/20/2015 11:22,New York City,Eastern Time (US & Canada)
8034,positive,0.6639,-118.385912,-118.385912,Delta,-118.385912,JPopsie,-118.385912,0,@JetBlue I'll see you on board again soon!,40.74804263,-118.385912,2/20/2015 11:15,Global,Eastern Time (US & Canada)
8035,neutral,1,-118.385912,-118.385912,Delta,-118.385912,islandershf,-118.385912,0,@JetBlue is flt 1202 delayed?,40.74804263,-118.385912,2/20/2015 11:13,-118.385912,Eastern Time (US & Canada)
8036,neutral,0.6295,-118.385912,-118.385912,Delta,-118.385912,SMHillman,-118.385912,0,@JetBlue #AfterAll indeed! https://t.co/swWhYhEn76 #LoveSongFriday #Cheesy #80sweresomuchfun #BrandLoveAffair,40.74804263,-118.385912,2/20/2015 11:12,"New York, NY",Eastern Time (US & Canada)
8037,positive,1,-118.385912,-118.385912,Delta,-118.385912,JPopsie,-118.385912,0,@JetBlue heading to Buffalo... trading the cold in Boston for colder in Buffalo... Maybe the Caribbean next time?,40.74804263,-118.385912,2/20/2015 11:08,Global,Eastern Time (US & Canada)
8038,neutral,0.6507,-118.385912,-118.385912,Delta,-118.385912,Wibbitz,-118.385912,0,@JetBlue and @WSJ team up offering in-flight access to journal content http://t.co/PTsbkA4cDJ,40.74804263,-118.385912,2/20/2015 11:05,"New York, Tel Aviv",Jerusalem
8039,positive,1,-118.385912,-118.385912,Delta,-118.385912,SMHillman,-118.385912,0,@JetBlue Of course U know I would like 2 lay you down in a #BedofRoses as long as they're #mint colored! https://t.co/3QYEzHjGsb #brandmance,40.74804263,-118.385912,2/20/2015 10:53,"New York, NY",Eastern Time (US & Canada)
8040,neutral,0.704,-118.385912,-118.385912,Delta,-118.385912,SMHillman,-118.385912,0,@JetBlue Now ur asking for the heavy guns! You know #IWouldDoAnythingForLove https://t.co/Yx1DQJn8nL #BrandMance #LoveSongFriday,40.74804263,-118.385912,2/20/2015 10:52,"New York, NY",Eastern Time (US & Canada)
8041,neutral,1,-118.385912,-118.385912,Delta,-118.385912,laurafee,-118.385912,0,@JetBlue well mine sure aren't anything to write home about!,40.74804263,-118.385912,2/20/2015 10:43,so cal,Pacific Time (US & Canada)
8042,positive,0.6701,-118.385912,0,Delta,-118.385912,s_m_i,-118.385912,5,This is so smart it makes me angry MT @JetBlue: We’ve partnered with @WSJ to bring you free digital access onboard! http://t.co/0LiwEcAsOe,40.74804263,-118.385912,2/20/2015 10:42,-118.385912,Eastern Time (US & Canada)
8043,positive,1,-118.385912,-118.385912,Delta,-118.385912,SMHillman,-118.385912,0,@JetBlue OOH! Good one! Speaking of #MiAmore - Just know that #IAdore https://t.co/fWZClBvuG4 Loving #LoveSongFriday,40.74804263,-118.385912,2/20/2015 10:40,"New York, NY",Eastern Time (US & Canada)
8044,neutral,1,-118.385912,-118.385912,Delta,-118.385912,laurafee,-118.385912,0,@JetBlue well I'm not sure I'm that bold! lol or are you saying you didn't believe me?? :P,40.74804263,-118.385912,2/20/2015 10:35,so cal,Pacific Time (US & Canada)
8045,positive,0.6579,-118.385912,-118.385912,Delta,-118.385912,datminecraftboz,-118.385912,0,@JetBlue i love this song &lt;3 thanks @JetBlue,40.74804263,-118.385912,2/20/2015 10:31,-118.385912,-118.385912
8046,neutral,0.6409,-118.385912,-118.385912,Delta,-118.385912,SMHillman,-118.385912,0,@JetBlue Let's just say #IDontWannaLiveWithoutYourLove https://t.co/i9KCgaxxFa #ItWasMintToBe #BestInClassSocial #ThankYou #Travel #Business,40.74804263,-118.385912,2/20/2015 10:28,"New York, NY",Eastern Time (US & Canada)
8047,neutral,1,-118.385912,-118.385912,Delta,-118.385912,IFEnews,-118.385912,0,@JetBlue and The from @WSJ Team to Offer In-#Flight Access to Journal ... - Digital Journal http://t.co/ucF0B0bQ8r,40.74804263,-118.385912,2/20/2015 10:27,FL350,Sydney
8048,neutral,0.343,-118.385912,0,Delta,-118.385912,wclsc59,-118.385912,0,@JetBlue I did.... Would be nice to see more services out of @triflight instead of having to drive 3-4 hrs to like charlotte or atlanta,40.74804263,-118.385912,2/20/2015 10:20,johnson city tn,-118.385912
8049,positive,1,-118.385912,-118.385912,Delta,-118.385912,laurafee,-118.385912,0,@JetBlue currently dancing in the terminal. love Stevie!,40.74804263,-118.385912,2/20/2015 10:20,so cal,Pacific Time (US & Canada)
8050,positive,1,-118.385912,-118.385912,Delta,-118.385912,datminecraftboz,-118.385912,0,@JetBlue thank you for being jetblue and not jetgreen or jetred. blue is my favorite color! and jet blue makes it better :),40.74804263,-118.385912,2/20/2015 10:17,-118.385912,-118.385912
8051,neutral,0.6768,-118.385912,-118.385912,Delta,-118.385912,StacyCrossB6,-118.385912,0,@JetBlue We already won the tickets but she's totally on a beach right now. #flightlanding #sunscreen #feelsgood http://t.co/5PvG2hJXKp,40.74804263,-118.385912,2/20/2015 10:15,Philadelphia,Eastern Time (US & Canada)
8052,neutral,0.6698,-118.385912,0,Delta,-118.385912,wclsc59,-118.385912,0,@JetBlue will you please start offering more routes out of @triflight to more locations,40.74804263,-118.385912,2/20/2015 10:12,johnson city tn,-118.385912
8053,positive,0.6959,-118.385912,-118.385912,Delta,-118.385912,SaharaSams,-118.385912,2,"chair #selfie ""@JetBlue: @StacyCrossB6 @PHLAirport @SaharaSams  Everyone looks #FLAWLESS ;) We're so PROUD of our PHL crew! #BlueHeros”",40.74804263,-118.385912,2/20/2015 10:08,"West Berlin, NJ",Eastern Time (US & Canada)
8054,positive,1,-118.385912,-118.385912,Delta,-118.385912,EMPRESSROOTSGAL,-118.385912,0,@JetBlue @WSJ #JETBLUE treated me right as a #disabledtraveler thanks for a no hassle flight to @jamaica,0,0,2/20/2015 10:06,JAMAICA&USA,Central Time (US & Canada)
8055,negative,0.6585,Can't Tell,0.6585,Delta,-118.385912,BritishAirNews,-118.385912,0,@JetBlue's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/Ur60Un86gy,40.74804263,-118.385912,2/20/2015 10:04,UK,Sydney
8056,neutral,0.67,-118.385912,0,Delta,-118.385912,Cindy3015,-118.385912,0,@JetBlue I'm looking every day just watching for a deal. I have specific dates so fare finder doesn't help me,40.74804263,-118.385912,2/20/2015 9:49,"Rochester , N.Y",Eastern Time (US & Canada)
8057,positive,1,-118.385912,-118.385912,Delta,-118.385912,BostonSwifty,-118.385912,0,@JetBlue flight booked! Heading out to California with the @WikiPearl team for  @NatProdExpo on March 6-8! Can't wait! #ExpoWest,40.74804263,-118.385912,2/20/2015 9:46,"Boston, MA",Eastern Time (US & Canada)
8058,positive,0.6719,-118.385912,-118.385912,Delta,-118.385912,Bkgirl_VSL,-118.385912,0,@JetBlue totally would have.... but the outside view was even more camera ready haha #EvenMoreSpace #EvenMoreView http://t.co/dXuX6DBfd3,40.74804263,-118.385912,2/20/2015 9:40,"Brooklyn, NY",-118.385912
8059,negative,1,Late Flight,0.6895,Delta,-118.385912,The_Radifier,-118.385912,0,@JetBlue dont really know what that means but this isnt the best first-time-flying-w-a-16mo old experience. likelihood of addtl delays 2nt?,40.74804263,-118.385912,2/20/2015 9:39,"Arlington, VA",Atlantic Time (Canada)
8060,positive,0.6701,-118.385912,-118.385912,Delta,-118.385912,anku,-118.385912,0,@JetBlue sent :-) curious to see what kind of comp we get.,40.74804263,-118.385912,2/20/2015 9:34,San Francisco,Pacific Time (US & Canada)
8061,positive,0.6816,-118.385912,-118.385912,Delta,-118.385912,jmoumou1,-118.385912,0,@JetBlue I can't wait to hear back from you regarding the internship opportunity! 😊,40.74804263,-118.385912,2/20/2015 9:31,-118.385912,Eastern Time (US & Canada)
8062,neutral,1,-118.385912,-118.385912,Delta,-118.385912,bekahthornhill,-118.385912,0,@JetBlue why don't you fly to #nashville? :(,40.74804263,-118.385912,2/20/2015 9:27,"Austin, TX/NY, NY",Central Time (US & Canada)
8063,negative,1,Late Flight,1,Delta,-118.385912,mishy_mish,-118.385912,0,"@JetBlue I ❤️ Jetblue but i was on flt 277 from fll to sfo. tke off was over 1 hr Late Flight, div to phx &amp; got in 2 hrs Late Flight. What will be done?",40.74804263,-118.385912,2/20/2015 9:24,"Fort Lauderdale, Fl",Eastern Time (US & Canada)
8064,negative,1,Late Flight,1,Delta,-118.385912,The_Radifier,-118.385912,0,@JetBlue sis and 16 month old nephew are. Last nights flight and this am mega delayed. Now this evening's is starting w delays. Why?,40.74804263,-118.385912,2/20/2015 9:22,"Arlington, VA",Atlantic Time (Canada)
8065,neutral,1,-118.385912,-118.385912,Delta,-118.385912,SaharaSams,-118.385912,0,@JetBlue Challenge accepted. First 5 crew members to send pics in the chairs get FREE tickets to visit us. #wager #IsItSummerYet,0,0,2/20/2015 9:14,"West Berlin, NJ",Eastern Time (US & Canada)
8066,neutral,1,-118.385912,-118.385912,Delta,-118.385912,kyachtic,-118.385912,0,@JetBlue what's a good address to send feedback over email?,40.74804263,-118.385912,2/20/2015 9:09,"Boston, USA",Arizona
8067,positive,1,-118.385912,-118.385912,Delta,-118.385912,TyrellJourdanA,-118.385912,0,@JetBlue Thanks for the $100 credit because of the 4hr delay. I can tell customer service means a lot to YOU #Thankful,40.74804263,-118.385912,2/20/2015 9:05,The Eastside of the Far Side,Eastern Time (US & Canada)
8068,negative,1,Late Flight,0.677,Delta,-118.385912,The_Radifier,-118.385912,0,@JetBlue what is going on with your BDL to DCA flights yesterday and today?! Why is every single one getting delayed?,40.74804263,-118.385912,2/20/2015 9:05,"Arlington, VA",Atlantic Time (Canada)
8069,neutral,1,-118.385912,-118.385912,Delta,-118.385912,paupaucda,-118.385912,0,@JetBlue I did. They said not as of now. Let's cross fingers it happens before departing,40.74804263,-118.385912,2/20/2015 8:54,-118.385912,Pacific Time (US & Canada)
8070,neutral,1,-118.385912,-118.385912,Delta,-118.385912,Aircrews,-118.385912,0,@JetBlue's CEO battles to appease passengers and Wall Street - Lake Wylie #Pilot http://t.co/jgor0vdI3S,40.74804263,-118.385912,2/20/2015 8:51,Australia,Sydney
8071,neutral,0.6392,-118.385912,-118.385912,Delta,-118.385912,gloeb90,-118.385912,0,@JetBlue OK cool.  I need to listen to some Dre and Snoop en route to LA.  That would have been a shame.,40.74804263,-118.385912,2/20/2015 8:41,NY,-118.385912
